HHID,person_num,AGE,SEX,pemploy,pstudent,ptype,value_of_time,PERID
26369,1,37,1,2,3,2,8.48125,52738
26370,0,36,1,1,3,1,8.48125,52739
26370,1,37,1,2,3,2,8.48125,52740
26371,0,36,1,1,3,1,14.855528846153845,52741
26371,1,37,1,2,3,2,14.855528846153845,52742
26372,0,36,1,1,3,1,14.855528846153845,52743
26372,1,37,1,2,3,2,14.855528846153845,52744
26373,0,36,1,1,3,1,14.855528846153845,52745
26373,1,37,1,2,3,2,14.855528846153845,52746
26374,0,36,1,1,3,1,14.855528846153845,52747
26374,1,37,1,2,3,2,14.855528846153845,52748
26375,0,36,1,1,3,1,14.855528846153845,52749
26375,1,37,1,2,3,2,14.855528846153845,52750
26376,0,36,1,1,3,1,29.52403846153846,52751
26376,1,37,1,2,3,2,29.52403846153846,52752
26377,0,36,1,1,3,1,29.52403846153846,52753
26377,1,37,1,2,3,2,29.52403846153846,52754
26378,0,36,1,1,3,1,29.52403846153846,52755
26378,1,37,1,2,3,2,29.52403846153846,52756
26379,0,36,1,1,3,1,29.52403846153846,52757
26379,1,37,1,2,3,2,29.52403846153846,52758
26380,0,36,1,1,3,1,29.52403846153846,52759
26380,1,37,1,2,3,2,29.52403846153846,52760
26381,0,36,1,1,3,1,3.095673076923077,52761
26381,1,37,1,2,3,2,3.095673076923077,52762
26382,0,36,1,1,3,1,3.095673076923077,52763
26382,1,37,1,2,3,2,3.095673076923077,52764
26383,0,36,1,1,3,1,3.095673076923077,52765
26383,1,37,1,2,3,2,3.095673076923077,52766
26384,0,36,1,1,3,1,3.095673076923077,52767
26384,1,37,1,2,3,2,3.095673076923077,52768
26385,0,36,1,1,3,1,3.095673076923077,52769
26385,1,37,1,2,3,2,3.095673076923077,52770
26386,0,36,1,1,3,1,8.48125,52771
26386,1,37,1,2,3,2,8.48125,52772
26387,0,36,1,1,3,1,8.48125,52773
26387,1,37,1,2,3,2,8.48125,52774
26388,0,36,1,1,3,1,8.48125,52775
26388,1,37,1,2,3,2,8.48125,52776
26389,0,36,1,1,3,1,8.48125,52777
26389,1,37,1,2,3,2,8.48125,52778
26390,0,36,1,1,3,1,8.48125,52779
26390,1,37,1,2,3,2,8.48125,52780
26391,0,36,1,1,3,1,14.855528846153845,52781
26391,1,37,1,2,3,2,14.855528846153845,52782
26392,0,36,1,1,3,1,14.855528846153845,52783
26392,1,37,1,2,3,2,14.855528846153845,52784
26393,0,36,1,1,3,1,14.855528846153845,52785
26393,1,37,1,2,3,2,14.855528846153845,52786
26394,0,36,1,1,3,1,14.855528846153845,52787
26394,1,37,1,2,3,2,14.855528846153845,52788
26395,0,36,1,1,3,1,14.855528846153845,52789
26395,1,37,1,2,3,2,14.855528846153845,52790
26396,0,36,1,1,3,1,29.52403846153846,52791
26396,1,37,1,2,3,2,29.52403846153846,52792
26397,0,36,1,1,3,1,29.52403846153846,52793
26397,1,37,1,2,3,2,29.52403846153846,52794
26398,0,36,1,1,3,1,29.52403846153846,52795
26398,1,37,1,2,3,2,29.52403846153846,52796
26399,0,36,1,1,3,1,29.52403846153846,52797
26399,1,37,1,2,3,2,29.52403846153846,52798
26400,0,36,1,1,3,1,29.52403846153846,52799
26400,1,37,1,2,3,2,29.52403846153846,52800
26401,0,36,1,1,3,1,3.095673076923077,52801
26401,1,37,1,2,3,2,3.095673076923077,52802
26402,0,36,1,1,3,1,3.095673076923077,52803
26402,1,37,1,2,3,2,3.095673076923077,52804
26403,0,36,1,1,3,1,3.095673076923077,52805
26403,1,37,1,2,3,2,3.095673076923077,52806
26404,0,36,1,1,3,1,3.095673076923077,52807
26404,1,37,1,2,3,2,3.095673076923077,52808
26405,0,36,1,1,3,1,3.095673076923077,52809
26405,1,37,1,2,3,2,3.095673076923077,52810
26406,0,36,1,1,3,1,8.48125,52811
26406,1,37,1,2,3,2,8.48125,52812
26407,0,36,1,1,3,1,8.48125,52813
26407,1,37,1,2,3,2,8.48125,52814
26408,0,36,1,1,3,1,8.48125,52815
26408,1,37,1,2,3,2,8.48125,52816
26409,0,36,1,1,3,1,8.48125,52817
26409,1,37,1,2,3,2,8.48125,52818
26410,0,36,1,1,3,1,8.48125,52819
26410,1,37,1,2,3,2,8.48125,52820
26411,0,36,1,1,3,1,14.855528846153845,52821
26411,1,37,1,2,3,2,14.855528846153845,52822
26412,0,36,1,1,3,1,14.855528846153845,52823
26412,1,37,1,2,3,2,14.855528846153845,52824
26413,0,36,1,1,3,1,14.855528846153845,52825
26413,1,37,1,2,3,2,14.855528846153845,52826
26414,0,36,1,1,3,1,14.855528846153845,52827
26414,1,37,1,2,3,2,14.855528846153845,52828
26415,0,36,1,1,3,1,14.855528846153845,52829
26415,1,37,1,2,3,2,14.855528846153845,52830
26416,0,36,1,1,3,1,29.52403846153846,52831
26416,1,37,1,2,3,2,29.52403846153846,52832
26417,0,36,1,1,3,1,29.52403846153846,52833
26417,1,37,1,2,3,2,29.52403846153846,52834
26418,0,36,1,1,3,1,29.52403846153846,52835
26418,1,37,1,2,3,2,29.52403846153846,52836
26419,0,36,1,1,3,1,29.52403846153846,52837
26419,1,37,1,2,3,2,29.52403846153846,52838
26420,0,36,1,1,3,1,29.52403846153846,52839
26420,1,37,1,2,3,2,29.52403846153846,52840
26421,0,36,1,1,3,1,3.095673076923077,52841
26421,1,37,1,2,3,2,3.095673076923077,52842
26422,0,36,1,1,3,1,3.095673076923077,52843
26422,1,37,1,2,3,2,3.095673076923077,52844
26423,0,36,1,1,3,1,3.095673076923077,52845
26423,1,37,1,2,3,2,3.095673076923077,52846
26424,0,36,1,1,3,1,3.095673076923077,52847
26424,1,37,1,2,3,2,3.095673076923077,52848
26425,0,36,1,1,3,1,3.095673076923077,52849
26425,1,37,1,2,3,2,3.095673076923077,52850
26426,0,36,1,1,3,1,8.48125,52851
26426,1,37,1,2,3,2,8.48125,52852
26427,0,36,1,1,3,1,8.48125,52853
26427,1,37,1,2,3,2,8.48125,52854
26428,0,36,1,1,3,1,8.48125,52855
26428,1,37,1,2,3,2,8.48125,52856
26429,0,36,1,1,3,1,8.48125,52857
26429,1,37,1,2,3,2,8.48125,52858
26430,0,36,1,1,3,1,8.48125,52859
26430,1,37,1,2,3,2,8.48125,52860
26431,0,36,1,1,3,1,14.855528846153845,52861
26431,1,37,1,2,3,2,14.855528846153845,52862
26432,0,36,1,1,3,1,14.855528846153845,52863
26432,1,37,1,2,3,2,14.855528846153845,52864
26433,0,36,1,1,3,1,14.855528846153845,52865
26433,1,37,1,2,3,2,14.855528846153845,52866
26434,0,36,1,1,3,1,14.855528846153845,52867
26434,1,37,1,2,3,2,14.855528846153845,52868
26435,0,36,1,1,3,1,14.855528846153845,52869
26435,1,37,1,2,3,2,14.855528846153845,52870
26436,0,36,1,1,3,1,29.52403846153846,52871
26436,1,37,1,2,3,2,29.52403846153846,52872
26437,0,36,1,1,3,1,29.52403846153846,52873
26437,1,37,1,2,3,2,29.52403846153846,52874
26438,0,36,1,1,3,1,29.52403846153846,52875
26438,1,37,1,2,3,2,29.52403846153846,52876
26439,0,36,1,1,3,1,29.52403846153846,52877
26439,1,37,1,2,3,2,29.52403846153846,52878
26440,0,36,1,1,3,1,29.52403846153846,52879
26440,1,37,1,2,3,2,29.52403846153846,52880
26441,0,36,1,1,3,1,3.095673076923077,52881
26441,1,37,1,2,3,2,3.095673076923077,52882
26442,0,36,1,1,3,1,3.095673076923077,52883
26442,1,37,1,2,3,2,3.095673076923077,52884
26443,0,36,1,1,3,1,3.095673076923077,52885
26443,1,37,1,2,3,2,3.095673076923077,52886
26444,0,36,1,1,3,1,3.095673076923077,52887
26444,1,37,1,2,3,2,3.095673076923077,52888
26445,0,36,1,1,3,1,3.095673076923077,52889
26445,1,37,1,2,3,2,3.095673076923077,52890
26446,0,36,1,1,3,1,8.48125,52891
26446,1,37,1,2,3,2,8.48125,52892
26447,0,36,1,1,3,1,8.48125,52893
26447,1,37,1,2,3,2,8.48125,52894
26448,0,36,1,1,3,1,8.48125,52895
26448,1,37,1,2,3,2,8.48125,52896
26449,0,36,1,1,3,1,8.48125,52897
26449,1,37,1,2,3,2,8.48125,52898
26450,0,36,1,1,3,1,8.48125,52899
26450,1,37,1,2,3,2,8.48125,52900
26451,0,36,1,1,3,1,14.855528846153845,52901
26451,1,37,1,2,3,2,14.855528846153845,52902
26452,0,36,1,1,3,1,14.855528846153845,52903
26452,1,37,1,2,3,2,14.855528846153845,52904
26453,0,36,1,1,3,1,14.855528846153845,52905
26453,1,37,1,2,3,2,14.855528846153845,52906
26454,0,36,1,1,3,1,14.855528846153845,52907
26454,1,37,1,2,3,2,14.855528846153845,52908
26455,0,36,1,1,3,1,14.855528846153845,52909
26455,1,37,1,2,3,2,14.855528846153845,52910
26456,0,36,1,1,3,1,29.52403846153846,52911
26456,1,37,1,2,3,2,29.52403846153846,52912
26457,0,36,1,1,3,1,29.52403846153846,52913
26457,1,37,1,2,3,2,29.52403846153846,52914
26458,0,36,1,1,3,1,29.52403846153846,52915
26458,1,37,1,2,3,2,29.52403846153846,52916
26459,0,36,1,1,3,1,29.52403846153846,52917
26459,1,37,1,2,3,2,29.52403846153846,52918
26460,0,36,1,1,3,1,29.52403846153846,52919
26460,1,37,1,2,3,2,29.52403846153846,52920
26461,0,36,1,1,3,1,3.095673076923077,52921
26461,1,37,1,2,3,2,3.095673076923077,52922
26462,0,36,1,1,3,1,3.095673076923077,52923
26462,1,37,1,2,3,2,3.095673076923077,52924
26463,0,36,1,1,3,1,3.095673076923077,52925
26463,1,37,1,2,3,2,3.095673076923077,52926
26464,0,36,1,1,3,1,3.095673076923077,52927
26464,1,37,1,2,3,2,3.095673076923077,52928
26465,0,36,1,1,3,1,3.095673076923077,52929
26465,1,37,1,2,3,2,3.095673076923077,52930
26466,0,36,1,1,3,1,8.48125,52931
26466,1,37,1,2,3,2,8.48125,52932
26467,0,36,1,1,3,1,8.48125,52933
26467,1,37,1,2,3,2,8.48125,52934
26468,0,36,1,1,3,1,8.48125,52935
26468,1,37,1,2,3,2,8.48125,52936
26469,0,36,1,1,3,1,8.48125,52937
26469,1,37,1,2,3,2,8.48125,52938
26470,0,36,1,1,3,1,8.48125,52939
26470,1,37,1,2,3,2,8.48125,52940
26471,0,36,1,1,3,1,14.855528846153845,52941
26471,1,37,1,2,3,2,14.855528846153845,52942
26472,0,36,1,1,3,1,14.855528846153845,52943
26472,1,37,1,2,3,2,14.855528846153845,52944
26473,0,36,1,1,3,1,14.855528846153845,52945
26473,1,37,1,2,3,2,14.855528846153845,52946
26474,0,36,1,1,3,1,14.855528846153845,52947
26474,1,37,1,2,3,2,14.855528846153845,52948
26475,0,36,1,1,3,1,14.855528846153845,52949
26475,1,37,1,2,3,2,14.855528846153845,52950
26476,0,36,1,1,3,1,29.52403846153846,52951
26476,1,37,1,2,3,2,29.52403846153846,52952
26477,0,36,1,1,3,1,29.52403846153846,52953
26477,1,37,1,2,3,2,29.52403846153846,52954
26478,0,36,1,1,3,1,29.52403846153846,52955
26478,1,37,1,2,3,2,29.52403846153846,52956
26479,0,36,1,1,3,1,29.52403846153846,52957
26479,1,37,1,2,3,2,29.52403846153846,52958
26480,0,36,1,1,3,1,29.52403846153846,52959
26480,1,37,1,2,3,2,29.52403846153846,52960
26481,0,36,1,1,3,1,3.095673076923077,52961
26481,1,37,1,2,3,2,3.095673076923077,52962
26482,0,36,1,1,3,1,3.095673076923077,52963
26482,1,37,1,2,3,2,3.095673076923077,52964
26483,0,36,1,1,3,1,3.095673076923077,52965
26483,1,37,1,2,3,2,3.095673076923077,52966
26484,0,36,1,1,3,1,3.095673076923077,52967
26484,1,37,1,2,3,2,3.095673076923077,52968
26485,0,36,1,1,3,1,3.095673076923077,52969
26485,1,37,1,2,3,2,3.095673076923077,52970
26486,0,36,1,1,3,1,8.48125,52971
26486,1,37,1,2,3,2,8.48125,52972
26487,0,36,1,1,3,1,8.48125,52973
26487,1,37,1,2,3,2,8.48125,52974
26488,0,36,1,1,3,1,8.48125,52975
26488,1,37,1,2,3,2,8.48125,52976
26489,0,36,1,1,3,1,8.48125,52977
26489,1,37,1,2,3,2,8.48125,52978
26490,0,36,1,1,3,1,8.48125,52979
26490,1,37,1,2,3,2,8.48125,52980
26491,0,36,1,1,3,1,14.855528846153845,52981
26491,1,37,1,2,3,2,14.855528846153845,52982
26492,0,36,1,1,3,1,14.855528846153845,52983
26492,1,37,1,2,3,2,14.855528846153845,52984
26493,0,36,1,1,3,1,14.855528846153845,52985
26493,1,37,1,2,3,2,14.855528846153845,52986
26494,0,36,1,1,3,1,14.855528846153845,52987
26494,1,37,1,2,3,2,14.855528846153845,52988
26495,0,36,1,1,3,1,14.855528846153845,52989
26495,1,37,1,2,3,2,14.855528846153845,52990
26496,0,36,1,1,3,1,29.52403846153846,52991
26496,1,37,1,2,3,2,29.52403846153846,52992
26497,0,36,1,1,3,1,29.52403846153846,52993
26497,1,37,1,2,3,2,29.52403846153846,52994
26498,0,36,1,1,3,1,29.52403846153846,52995
26498,1,37,1,2,3,2,29.52403846153846,52996
26499,0,36,1,1,3,1,29.52403846153846,52997
26499,1,37,1,2,3,2,29.52403846153846,52998
26500,0,36,1,1,3,1,29.52403846153846,52999
26500,1,37,1,2,3,2,29.52403846153846,53000
26501,0,36,1,1,3,1,3.095673076923077,53001
26501,1,37,1,2,3,2,3.095673076923077,53002
26502,0,36,1,1,3,1,3.095673076923077,53003
26502,1,37,1,2,3,2,3.095673076923077,53004
26503,0,36,1,1,3,1,3.095673076923077,53005
26503,1,37,1,2,3,2,3.095673076923077,53006
26504,0,36,1,1,3,1,3.095673076923077,53007
26504,1,37,1,2,3,2,3.095673076923077,53008
26505,0,36,1,1,3,1,3.095673076923077,53009
26505,1,37,1,2,3,2,3.095673076923077,53010
26506,0,36,1,1,3,1,8.48125,53011
26506,1,37,1,2,3,2,8.48125,53012
26507,0,36,1,1,3,1,8.48125,53013
26507,1,37,1,2,3,2,8.48125,53014
26508,0,36,1,1,3,1,8.48125,53015
26508,1,37,1,2,3,2,8.48125,53016
26509,0,36,1,1,3,1,8.48125,53017
26509,1,37,1,2,3,2,8.48125,53018
26510,0,36,1,1,3,1,8.48125,53019
26510,1,37,1,2,3,2,8.48125,53020
26511,0,36,1,1,3,1,14.855528846153845,53021
26511,1,37,1,2,3,2,14.855528846153845,53022
26512,0,36,1,1,3,1,14.855528846153845,53023
26512,1,37,1,2,3,2,14.855528846153845,53024
26513,0,36,1,1,3,1,14.855528846153845,53025
26513,1,37,1,2,3,2,14.855528846153845,53026
26514,0,36,1,1,3,1,14.855528846153845,53027
26514,1,37,1,2,3,2,14.855528846153845,53028
26515,0,36,1,1,3,1,14.855528846153845,53029
26515,1,37,1,2,3,2,14.855528846153845,53030
26516,0,36,1,1,3,1,29.52403846153846,53031
26516,1,37,1,2,3,2,29.52403846153846,53032
26517,0,36,1,1,3,1,29.52403846153846,53033
26517,1,37,1,2,3,2,29.52403846153846,53034
26518,0,36,1,1,3,1,29.52403846153846,53035
26518,1,37,1,2,3,2,29.52403846153846,53036
26519,0,36,1,1,3,1,29.52403846153846,53037
26519,1,37,1,2,3,2,29.52403846153846,53038
26520,0,36,1,1,3,1,29.52403846153846,53039
26520,1,37,1,2,3,2,29.52403846153846,53040
26521,0,36,1,1,3,1,3.095673076923077,53041
26521,1,37,1,2,3,2,3.095673076923077,53042
26522,0,36,1,1,3,1,3.095673076923077,53043
26522,1,37,1,2,3,2,3.095673076923077,53044
26523,0,36,1,1,3,1,3.095673076923077,53045
26523,1,37,1,2,3,2,3.095673076923077,53046
26524,0,36,1,1,3,1,3.095673076923077,53047
26524,1,37,1,2,3,2,3.095673076923077,53048
26525,0,36,1,1,3,1,3.095673076923077,53049
26525,1,37,1,2,3,2,3.095673076923077,53050
26526,0,36,1,1,3,1,8.48125,53051
26526,1,37,1,2,3,2,8.48125,53052
26527,0,36,1,1,3,1,8.48125,53053
26527,1,37,1,2,3,2,8.48125,53054
26528,0,36,1,1,3,1,8.48125,53055
26528,1,37,1,2,3,2,8.48125,53056
26529,0,36,1,1,3,1,8.48125,53057
26529,1,37,1,2,3,2,8.48125,53058
26530,0,36,1,1,3,1,8.48125,53059
26530,1,37,1,2,3,2,8.48125,53060
26531,0,36,1,1,3,1,14.855528846153845,53061
26531,1,37,1,2,3,2,14.855528846153845,53062
26532,0,36,1,1,3,1,14.855528846153845,53063
26532,1,37,1,2,3,2,14.855528846153845,53064
26533,0,36,1,1,3,1,14.855528846153845,53065
26533,1,37,1,2,3,2,14.855528846153845,53066
26534,0,36,1,1,3,1,14.855528846153845,53067
26534,1,37,1,2,3,2,14.855528846153845,53068
26535,0,36,1,1,3,1,14.855528846153845,53069
26535,1,37,1,2,3,2,14.855528846153845,53070
26536,0,36,1,1,3,1,29.52403846153846,53071
26536,1,37,1,2,3,2,29.52403846153846,53072
26537,0,36,1,1,3,1,29.52403846153846,53073
26537,1,37,1,2,3,2,29.52403846153846,53074
26538,0,36,1,1,3,1,29.52403846153846,53075
26538,1,37,1,2,3,2,29.52403846153846,53076
26539,0,36,1,1,3,1,29.52403846153846,53077
26539,1,37,1,2,3,2,29.52403846153846,53078
26540,0,36,1,1,3,1,29.52403846153846,53079
26540,1,37,1,2,3,2,29.52403846153846,53080
26541,0,36,1,1,3,1,3.095673076923077,53081
26541,1,37,1,2,3,2,3.095673076923077,53082
26542,0,36,1,1,3,1,3.095673076923077,53083
26542,1,37,1,2,3,2,3.095673076923077,53084
26543,0,36,1,1,3,1,3.095673076923077,53085
26543,1,37,1,2,3,2,3.095673076923077,53086
26544,0,36,1,1,3,1,3.095673076923077,53087
26544,1,37,1,2,3,2,3.095673076923077,53088
26545,0,36,1,1,3,1,3.095673076923077,53089
26545,1,37,1,2,3,2,3.095673076923077,53090
26546,0,36,1,1,3,1,8.48125,53091
26546,1,37,1,2,3,2,8.48125,53092
26547,0,36,1,1,3,1,8.48125,53093
26547,1,37,1,2,3,2,8.48125,53094
26548,0,36,1,1,3,1,8.48125,53095
26548,1,37,1,2,3,2,8.48125,53096
26549,0,36,1,1,3,1,8.48125,53097
26549,1,37,1,2,3,2,8.48125,53098
26550,0,36,1,1,3,1,8.48125,53099
26550,1,37,1,2,3,2,8.48125,53100
26551,0,36,1,1,3,1,14.855528846153845,53101
26551,1,37,1,2,3,2,14.855528846153845,53102
26552,0,36,1,1,3,1,14.855528846153845,53103
26552,1,37,1,2,3,2,14.855528846153845,53104
26553,0,36,1,1,3,1,14.855528846153845,53105
26553,1,37,1,2,3,2,14.855528846153845,53106
26554,0,36,1,1,3,1,14.855528846153845,53107
26554,1,37,1,2,3,2,14.855528846153845,53108
26555,0,36,1,1,3,1,14.855528846153845,53109
26555,1,37,1,2,3,2,14.855528846153845,53110
26556,0,36,1,1,3,1,29.52403846153846,53111
26556,1,37,1,2,3,2,29.52403846153846,53112
26557,0,36,1,1,3,1,29.52403846153846,53113
26557,1,37,1,2,3,2,29.52403846153846,53114
26558,0,36,1,1,3,1,29.52403846153846,53115
26558,1,37,1,2,3,2,29.52403846153846,53116
26559,0,36,1,1,3,1,29.52403846153846,53117
26559,1,37,1,2,3,2,29.52403846153846,53118
26560,0,36,1,1,3,1,29.52403846153846,53119
26560,1,37,1,2,3,2,29.52403846153846,53120
26561,0,36,1,1,3,1,3.095673076923077,53121
26561,1,37,1,2,3,2,3.095673076923077,53122
26562,0,36,1,1,3,1,3.095673076923077,53123
26562,1,37,1,2,3,2,3.095673076923077,53124
26563,0,36,1,1,3,1,3.095673076923077,53125
26563,1,37,1,2,3,2,3.095673076923077,53126
26564,0,36,1,1,3,1,3.095673076923077,53127
26564,1,37,1,2,3,2,3.095673076923077,53128
26565,0,36,1,1,3,1,3.095673076923077,53129
26565,1,37,1,2,3,2,3.095673076923077,53130
26566,0,36,1,1,3,1,8.48125,53131
26566,1,37,1,2,3,2,8.48125,53132
26567,0,36,1,1,3,1,8.48125,53133
26567,1,37,1,2,3,2,8.48125,53134
26568,0,36,1,1,3,1,8.48125,53135
26568,1,37,1,2,3,2,8.48125,53136
26569,0,36,1,1,3,1,8.48125,53137
26569,1,37,1,2,3,2,8.48125,53138
26570,0,36,1,1,3,1,8.48125,53139
26570,1,37,1,2,3,2,8.48125,53140
26571,0,36,1,1,3,1,14.855528846153845,53141
26571,1,37,1,2,3,2,14.855528846153845,53142
26572,0,36,1,1,3,1,14.855528846153845,53143
26572,1,37,1,2,3,2,14.855528846153845,53144
26573,0,36,1,1,3,1,14.855528846153845,53145
26573,1,37,1,2,3,2,14.855528846153845,53146
26574,0,36,1,1,3,1,14.855528846153845,53147
26574,1,37,1,2,3,2,14.855528846153845,53148
26575,0,36,1,1,3,1,14.855528846153845,53149
26575,1,37,1,2,3,2,14.855528846153845,53150
26576,0,36,1,1,3,1,29.52403846153846,53151
26576,1,37,1,2,3,2,29.52403846153846,53152
26577,0,36,1,1,3,1,29.52403846153846,53153
26577,1,37,1,2,3,2,29.52403846153846,53154
26578,0,36,1,1,3,1,29.52403846153846,53155
26578,1,37,1,2,3,2,29.52403846153846,53156
26579,0,36,1,1,3,1,29.52403846153846,53157
26579,1,37,1,2,3,2,29.52403846153846,53158
26580,0,36,1,1,3,1,29.52403846153846,53159
26580,1,37,1,2,3,2,29.52403846153846,53160
26581,0,36,1,1,3,1,3.095673076923077,53161
26581,1,37,1,2,3,2,3.095673076923077,53162
26582,0,36,1,1,3,1,3.095673076923077,53163
26582,1,37,1,2,3,2,3.095673076923077,53164
26583,0,36,1,1,3,1,3.095673076923077,53165
26583,1,37,1,2,3,2,3.095673076923077,53166
26584,0,36,1,1,3,1,3.095673076923077,53167
26584,1,37,1,2,3,2,3.095673076923077,53168
26585,0,36,1,1,3,1,3.095673076923077,53169
26585,1,37,1,2,3,2,3.095673076923077,53170
26586,0,36,1,1,3,1,8.48125,53171
26586,1,37,1,2,3,2,8.48125,53172
26587,0,36,1,1,3,1,8.48125,53173
26587,1,37,1,2,3,2,8.48125,53174
26588,0,36,1,1,3,1,8.48125,53175
26588,1,37,1,2,3,2,8.48125,53176
26589,0,36,1,1,3,1,8.48125,53177
26589,1,37,1,2,3,2,8.48125,53178
26590,0,36,1,1,3,1,8.48125,53179
26590,1,37,1,2,3,2,8.48125,53180
26591,0,36,1,1,3,1,14.855528846153845,53181
26591,1,37,1,2,3,2,14.855528846153845,53182
26592,0,36,1,1,3,1,14.855528846153845,53183
26592,1,37,1,2,3,2,14.855528846153845,53184
26593,0,36,1,1,3,1,14.855528846153845,53185
26593,1,37,1,2,3,2,14.855528846153845,53186
26594,0,36,1,1,3,1,14.855528846153845,53187
26594,1,37,1,2,3,2,14.855528846153845,53188
26595,0,36,1,1,3,1,14.855528846153845,53189
26595,1,37,1,2,3,2,14.855528846153845,53190
26596,0,36,1,1,3,1,29.52403846153846,53191
26596,1,37,1,2,3,2,29.52403846153846,53192
26597,0,36,1,1,3,1,29.52403846153846,53193
26597,1,37,1,2,3,2,29.52403846153846,53194
26598,0,36,1,1,3,1,29.52403846153846,53195
26598,1,37,1,2,3,2,29.52403846153846,53196
26599,0,36,1,1,3,1,29.52403846153846,53197
26599,1,37,1,2,3,2,29.52403846153846,53198
26600,0,36,1,1,3,1,29.52403846153846,53199
26600,1,37,1,2,3,2,29.52403846153846,53200
26601,0,36,1,1,3,1,3.095673076923077,53201
26601,1,37,1,2,3,2,3.095673076923077,53202
26602,0,36,1,1,3,1,3.095673076923077,53203
26602,1,37,1,2,3,2,3.095673076923077,53204
26603,0,36,1,1,3,1,3.095673076923077,53205
26603,1,37,1,2,3,2,3.095673076923077,53206
26604,0,36,1,1,3,1,3.095673076923077,53207
26604,1,37,1,2,3,2,3.095673076923077,53208
26605,0,36,1,1,3,1,3.095673076923077,53209
26605,1,37,1,2,3,2,3.095673076923077,53210
26606,0,36,1,1,3,1,8.48125,53211
26606,1,37,1,2,3,2,8.48125,53212
26607,0,36,1,1,3,1,8.48125,53213
26607,1,37,1,2,3,2,8.48125,53214
26608,0,36,1,1,3,1,8.48125,53215
26608,1,37,1,2,3,2,8.48125,53216
26609,0,36,1,1,3,1,8.48125,53217
26609,1,37,1,2,3,2,8.48125,53218
26610,0,36,1,1,3,1,8.48125,53219
26610,1,37,1,2,3,2,8.48125,53220
26611,0,36,1,1,3,1,14.855528846153845,53221
26611,1,37,1,2,3,2,14.855528846153845,53222
26612,0,36,1,1,3,1,14.855528846153845,53223
26612,1,37,1,2,3,2,14.855528846153845,53224
26613,0,36,1,1,3,1,14.855528846153845,53225
26613,1,37,1,2,3,2,14.855528846153845,53226
26614,0,36,1,1,3,1,14.855528846153845,53227
26614,1,37,1,2,3,2,14.855528846153845,53228
26615,0,36,1,1,3,1,14.855528846153845,53229
26615,1,37,1,2,3,2,14.855528846153845,53230
26616,0,36,1,1,3,1,29.52403846153846,53231
26616,1,37,1,2,3,2,29.52403846153846,53232
26617,0,36,1,1,3,1,29.52403846153846,53233
26617,1,37,1,2,3,2,29.52403846153846,53234
26618,0,36,1,1,3,1,29.52403846153846,53235
26618,1,37,1,2,3,2,29.52403846153846,53236
26619,0,36,1,1,3,1,29.52403846153846,53237
26619,1,37,1,2,3,2,29.52403846153846,53238
26620,0,36,1,1,3,1,29.52403846153846,53239
26620,1,37,1,2,3,2,29.52403846153846,53240
26621,0,36,1,1,3,1,3.095673076923077,53241
26621,1,37,1,2,3,2,3.095673076923077,53242
26622,0,36,1,1,3,1,3.095673076923077,53243
26622,1,37,1,2,3,2,3.095673076923077,53244
26623,0,36,1,1,3,1,3.095673076923077,53245
26623,1,37,1,2,3,2,3.095673076923077,53246
26624,0,36,1,1,3,1,3.095673076923077,53247
26624,1,37,1,2,3,2,3.095673076923077,53248
26625,0,36,1,1,3,1,3.095673076923077,53249
26625,1,37,1,2,3,2,3.095673076923077,53250
26626,0,36,1,1,3,1,8.48125,53251
26626,1,37,1,2,3,2,8.48125,53252
26627,0,36,1,1,3,1,8.48125,53253
26627,1,37,1,2,3,2,8.48125,53254
26628,0,36,1,1,3,1,8.48125,53255
26628,1,37,1,2,3,2,8.48125,53256
26629,0,36,1,1,3,1,8.48125,53257
26629,1,37,1,2,3,2,8.48125,53258
26630,0,36,1,1,3,1,8.48125,53259
26630,1,37,1,2,3,2,8.48125,53260
26631,0,36,1,1,3,1,14.855528846153845,53261
26631,1,37,1,2,3,2,14.855528846153845,53262
26632,0,36,1,1,3,1,14.855528846153845,53263
26632,1,37,1,2,3,2,14.855528846153845,53264
26633,0,36,1,1,3,1,14.855528846153845,53265
26633,1,37,1,2,3,2,14.855528846153845,53266
26634,0,36,1,1,3,1,14.855528846153845,53267
26634,1,37,1,2,3,2,14.855528846153845,53268
26635,0,36,1,1,3,1,14.855528846153845,53269
26635,1,37,1,2,3,2,14.855528846153845,53270
26636,0,36,1,1,3,1,29.52403846153846,53271
26636,1,37,1,2,3,2,29.52403846153846,53272
26637,0,36,1,1,3,1,29.52403846153846,53273
26637,1,37,1,2,3,2,29.52403846153846,53274
26638,0,36,1,1,3,1,29.52403846153846,53275
26638,1,37,1,2,3,2,29.52403846153846,53276
26639,0,36,1,1,3,1,29.52403846153846,53277
26639,1,37,1,2,3,2,29.52403846153846,53278
26640,0,36,1,1,3,1,29.52403846153846,53279
26640,1,37,1,2,3,2,29.52403846153846,53280
26641,0,36,1,1,3,1,3.095673076923077,53281
26641,1,37,1,2,3,2,3.095673076923077,53282
26642,0,36,1,1,3,1,3.095673076923077,53283
26642,1,37,1,2,3,2,3.095673076923077,53284
26643,0,36,1,1,3,1,3.095673076923077,53285
26643,1,37,1,2,3,2,3.095673076923077,53286
26644,0,36,1,1,3,1,3.095673076923077,53287
26644,1,37,1,2,3,2,3.095673076923077,53288
